created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,user_id,user_screen_name,user_name,user_location,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count
2022-10-18 10:00:01,"Georgia Gov. Brian Kemp and Democratic Challenger Stacey Abrams faced off in their first debate of 2022. Here are the issues they discussed: ,",[],[],[],5,24,,,,,15012486,CBSNews,CBS News,"New York, NY",597,8824326,364,True,353683
2022-10-17 19:33:03,"Last time Gov. Brian Kemp debated, he admitted to passing SB 202 (anti-voter law inspired by Trump's Big Lie) because he was ""frustrated"" Democrats won in 2020. Tune in at 7:00 PM ET to watch debate Brian Kemp: , ,",[],[216065430],['staceyabrams'],9,24,,,,,3232804748,MaxFlugrath,Max Flugrath😤,Atlanta,1430,4884,20097,False,7411
